"Identificador URL";Nome;Categorias;"Nome da variação 1";"Valor da variação 1";"Nome da variação 2";"Valor da variação 2";"Nome da variação 3";"Valor da variação 3";Preço;"Preço promocional";"Peso (kg)";"Altura (cm)";"Largura (cm)";"Comprimento (cm)";"Estoque (720x | O máximo em arco e flecha.)";"Estoque (Depósito)";SKU;"Código de barras";"Exibir na loja";"Frete gratis";Descrição;Tags;"Título para SEO";"Descrição para SEO";Marca;"Produto Físico";"MPN (Cód. Exclusivo Modelo Fabricante)";Sexo;"Faixa etária";Custo
arco-composto-sanlida-hero-x8;;;Orientação;"Canhoto (LH)";Potência;25-40#;Cor;Verde;2,170.00;;2.90;9.00;35.00;90.00;0;ND;;;;;;;;;;;;Unissex;;
arco-composto-sanlida-hero-x8;;;Orientação;"Canhoto (LH)";Potência;25-40#;Cor;Branco;2,170.00;;2.90;9.00;35.00;90.00;0;ND;;;;;;;;;;;;Unissex;;
arco-composto-sanlida-hero-x8;;;Orientação;"Canhoto (LH)";Potência;25-40#;Cor;Preto;2,170.00;;2.90;9.00;35.00;90.00;0;ND;;;;;;;;;;;;Unissex;;
arco-composto-sanlida-hero-x8;;;Orientação;"Canhoto (LH)";Potência;25-40#;Cor;Vermelho;2,170.00;;2.90;9.00;35.00;90.00;0;ND;;;;;;;;;;;;Unissex;;
arco-composto-sanlida-hero-x8;;;Orientação;"Canhoto (LH)";Potência;25-40#;Cor;Azul;2,170.00;;2.90;9.00;35.00;90.00;0;ND;;;;;;;;;;;;Unissex;;
arco-composto-sanlida-hero-x8;;;Orientação;"Canhoto (LH)";Potência;35-50#;Cor;Verde;2,170.00;;2.90;9.00;35.00;90.00;0;ND;;;;;;;;;;;;Unissex;;
arco-composto-sanlida-hero-x8;;;Orientação;"Canhoto (LH)";Potência;35-50#;Cor;Branco;2,170.00;;2.90;9.00;35.00;90.00;0;ND;;;;;;;;;;;;Unissex;;
arco-composto-sanlida-hero-x8;;;Orientação;"Canhoto (LH)";Potência;35-50#;Cor;Preto;2,170.00;;2.90;9.00;35.00;90.00;0;ND;;;;;;;;;;;;Unissex;;
arco-composto-sanlida-hero-x8;;;Orientação;"Canhoto (LH)";Potência;35-50#;Cor;Vermelho;2,170.00;;2.90;9.00;35.00;90.00;0;ND;;;;;;;;;;;;Unissex;;
arco-composto-sanlida-hero-x8;;;Orientação;"Canhoto (LH)";Potência;35-50#;Cor;Azul;2,170.00;;2.90;9.00;35.00;90.00;0;ND;;;;;;;;;;;;Unissex;;
arco-composto-sanlida-hero-x8;;;Orientação;"Canhoto (LH)";Potência;45-60#;Cor;Verde;2,170.00;;2.90;9.00;35.00;90.00;0;ND;;;;;;;;;;;;Unissex;;
arco-composto-sanlida-hero-x8;;;Orientação;"Canhoto (LH)";Potência;45-60#;Cor;Branco;2,170.00;;2.90;9.00;35.00;90.00;0;ND;;;;;;;;;;;;Unissex;;
arco-composto-sanlida-hero-x8;;;Orientação;"Canhoto (LH)";Potência;45-60#;Cor;Preto;2,170.00;;2.90;9.00;35.00;90.00;0;ND;;;;;;;;;;;;Unissex;;
arco-composto-sanlida-hero-x8;;;Orientação;"Canhoto (LH)";Potência;45-60#;Cor;Vermelho;2,170.00;;2.90;9.00;35.00;90.00;0;ND;;;;;;;;;;;;Unissex;;
arco-composto-sanlida-hero-x8;;;Orientação;"Canhoto (LH)";Potência;45-60#;Cor;Azul;2,170.00;;2.90;9.00;35.00;90.00;0;ND;;;;;;;;;;;;Unissex;;
laminas-sanlida-miracle-x10;"Lâminas Sanlida MIRACLE X10";"Arcos > Arcos recurvos > Lâminas, Marcas > Sanlida";"Tamanho/ Potência";"66""32";;;;;2,120.00;;0.71;6.00;15.00;64.00;1;ND;;;SIM;NÃO;;"Arco Recurvo, Laminas";"Lâminas Sanlida Miracle X10";"As lâminas Sanlida Miracle X10 apresentam um design avançado, com um formato fino, durável e de alto desempenho.Seu design avançado nas pontas proporciona uma velocidade inicial mais rápida  Disponível de 28# a 48# (subindo de 2# em 2#) Tamanho: 66"", 68"" e 70"" Lâminas com núclero de espuma (foam) Feita de fibra";Sanlida;SIM;;Unissex;Adulto;
laminas-sanlida-miracle-x10;;;"Tamanho/ Potência";"66""34";;;;;2,120.00;;0.71;6.00;15.00;64.00;1;ND;;;;;;;;;;;;Unissex;Adulto;
laminas-sanlida-miracle-x10;;;"Tamanho/ Potência";"68""26";;;;;2,120.00;;0.71;6.00;15.00;64.00;0;ND;;;;;;;;;;;;Unissex;Adulto;
